Job Title,Salary Estimate,Job Description,Rating,Company Name,Location,Headquarters,Size,Founded,Type of ownership,Industry,Sector,Revenue,Competitors
Machine Learning Engineer,-1,"ML Practice forms the core of our platform. If solving a problem of unstructured data and building trainable trends is what your forte is, lets talk. The scope of the structure data will be overplayed on subject of Talent Attraction and Engagement.",4.0,"Uncap Research Labs
4.0",Gurgaon,"Gurgaon, India",1 to 50 employees,2018,Company - Private,Internet,Information Technology,Unknown / Non-Applicable,-1
Research Engineer - Data Analytics & Artificial Intelligence (Machine Vision),-1,"Research Engineer - Data Analytics & Artificial Intelligence (Machine Vision)

With over 1900 researchers, Corporate Technology (CT) occupies a special position within Siemens' R&D facilities. It functions as an international network of expertise and as a global partner for technology and innovations.

Our Research Group (Advanced Data Management) is part of Business Analytics and Monitoring (BAM) Technology Field of CT Research. Headquartered in Munich, we are a hardworking distributed team of around 240 researchers, data scientists and architects distributed across the globe. In the team in Bangalore where we are based out of, we strive to seek complex problems in various domains ranging from mobility, industry, energy, and buildings to smart cities by applying methods and principles of data analytics and artificial intelligence. We are looking for equally hardworking techies to join us in this exciting journey of finding innovative solutions to some non-trivial industrial problems.

Change the Future with us

• You will analyze large, complex data sets by developing advanced machine learning and deep learning pipelines based on business initiatives.

• Your ability to move beyond theoretical models and build innovative, practical and robust real-world solutions for problems in traffic management, autonomous building control for energy and comfort optimization, medical image analysis for assisting pathologists/radiologists, smart robotics for Industry 4.0 will make valuable contribution.

• You will find it exciting to dive deep into an ocean of data and seek challenges associated with transforming and enriching large complex datasets.

• You will drive innovation and research in the form of patents and publishing papers at outstanding conferences/journals?

What you need to make real what matters

• You have PhD/Masters/Bachelor’s degree in Computer Science or related field from a reputed institute with grass-root experience of at least 2 years in solving complex problems.

• Closely follow the latest developments in artificial intelligence and be an early adopter of disruptive trends/technologies

• Collaborate with team members from prototyping through production, present developed solutions and recommendations to business partners, and influence future product roadmap and strategy based on insights

• Research, develop and prototype software technologies related to Object detection, tracking, 3D reconstruction, SLAM and photometric stereo

• Experience in Machine Learning techniques such as Forecasting, Classification, Clustering, Text Mining, Decision Trees, Random Forest and Search algorithms

• Understanding and tried hands-on experience in training deep convolutional and/or recurrent networks using frameworks like Tensorflow, Caffe, MXNet, etc.

• Minimum of 1-2 years’ experience working on image processing and computer vision problems with a clear understanding and ability to implement algorithms (especially deep learning algorithms)

• Hands-on experience using OpenCV and OpenGL

• Optimization techniques for model training and deployment on GPUs

Make your mark in our exciting world at Siemens

This role is based in Bangalore. You’ll also get to visit other locations in India and beyond, so you’ll need to go where this journey takes you. In return, you’ll get the chance to work with teams impacting entire cities, countries – and the shape of things to come.

We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality, and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination, and help us shape tomorrow.

Find out more about department at: Corporate Research, Siemens India at www.ct.siemens.com and about Siemens careers at: www.siemens.com/careers

Organization: Corporate Technology

Company: Siemens Technology and Services Private Limited

Experience Level: Mid-level Professional

Job Type: Full-time",4.1,"Siemens Healthineers
4.1",Bengaluru,"Erlangen, Germany",10000+ employees,1847,Company - Public,Healthcare Services & Hospitals,Healthcare,₹500+ billion (INR),"GE Healthcare, Roche"
Data Engineer,-1,"About Us:

Morgan Stanley is a leading global financial services firm providing a wide range of investment banking, securities, investment management and wealth management services. The Firm's employees serve clients worldwide including corporations, governments and individuals from more than 1,200 offices in 43 countries. As a market leader, the talent and passion of our people is critical to our success. Together, we share a common set of values rooted in integrity, excellence and strong team ethic. We provide you a superior foundation for building a professional career where you can learn, achieve and grow. A philosophy that balances personal lifestyles, perspectives and needs is an important part of our culture.

Technology/Role/Department at Morgan Stanley

Technology is the key differentiator that ensures that we manage our global businesses and serve clients on a market-leading platform that is resilient, safe, efficient, smart, fast and flexible. Technology redefines how we do business in global, complex and dynamic financial markets. We have a large number of award-winning technology platforms that help to propel our Firm’s businesses to be the top in the market. Our India technology teams are based in Mumbai and Bengaluru. We have built strong techno-functional teams which partner with our offices globally taking global ownership of systems and products. We have a vibrant and diverse mix of technologists working on different technologies and functional domains. There is a large focus on innovation, inclusion, giving back to the community and sharing knowledge.

Morgan Stanley is seeking an experienced and ambitious candidate to join their global Level3 operations team who are responsible of providing best in class operational support follow the sun model to Postgres Database as a Service Infrastructure. The applications onboarding Postgres DBaaS are across trading, wealth management, primary brokerage, Morgan Stanely java, network service, change management, Tech info risk etc. Our India DBA teams are based in Mumbai and Bengaluru.

Job Responsibilities:

• As part of our L3 team, you will represent the Postgres DBaaS in all dialogue and decisions around the architecture, deployment, and/or management of database environments.
• Candidate will contribute in the definition of operational best practices and automation of operational tasks related to the existing Postgres DBaaS plant, as well as provide training, guideline and establish procedures for L1 and L2 teams globally.
• Performance tuning and troubleshooting user issues with deep dive-in issues
• Candidates must be well organized, have strong communication and interpersonal skills,should be confident working independently.
• Ability to diagnose problems and triage / resolve issues across various tiers (application, network, database, server, or storage tiers)
• Ability to implement automation to reduce manual administrative tasks through use of jobs, scripts, Ansible playbooks.
• Ability to proactively identify, troubleshoot and resolve live database systems issues.
• Knowledge of disaster recovery principles and practices, including planning, testing, backup/restore
• Hands-on experience on database administration, backup recovery and troubleshooting in co-location environments.
• Ability to thrive in a fast-paced, deadline-sensitive environment.
• Responsible for configuring, integrating, and maintaining all Development, QA, Staging and Production PostgreSQL databases within the organization.
• Responsible for all backup, recovery, and upgrading of all of the PostgreSQL databases.
• Monitoring databases to optimize database performance and diagnosing any issues.
• Develop, implement, maintain policies and procedures and document database architecture to ensure the security and integrity of the databases.
• Implement data models, database designs, data access, table maintenance and code changes together with our development team.
• Experience in code migration, database change management through various stages of development life cycle.
• Work with development and operations teams to tune production queries for optimal performance.
• Implement and monitor replication for high availability and disaster recovery scenarios.
• Review new database schema changes.
• Monitor and manage database indexes for optimal performance.
• Automate the configuration management of database and Big Data systems.
• Performing schema management, database sizing, maintaining privileges.
• Installing and monitoring PostgreSQL database using the standard DB- monitoring tools .
• Maintaining and implementing custom vacuum strategies at table and db level for efficient DB-performance.
• Monitoring the DB growth for every month in DWH databases, prior exposure related to capacity planning on large DW plant.
• Monitoring the bloat report on every table and performing maintenance with minimal downtime.
• Performing minor and major level upgrades using minimal downtime by prior testing in sand-boxes with accurate time notifications.
• Plans and coordinates the administration of PostgreSQL databases to ensure accurate, appropriate, and effective use of data, including database definition, structure, documentation and follow existing operational guidelines.
• Reviews database design and integration of systems, and makes recommendations regarding enhancements and/or improvements.
• Establish and maintain security and integrity controls.
• Provides appropriate consulting, interfacing, and standards relating to database management, and monitors transaction activity and utilization.
• Prepares and/or reviews activity, progress, and performance reports.
• Plans and configures the physical database environment. Evaluates and recommendation about metadata management, security tools ,DB-archival and recovery strategy guidelines.
• Develops project plans for implementing database environments. Provides input to technical projects and oversees the tactical aspects of all database related tasks.
• Diagnoses, resolves and implements preventive measures to prevent problems for availability, recoverability and performance of all supported database environments.
• Recommends and oversees implementation of database level configuration changes to optimize performance. Ensures maintenance of physical integrity of all production databases.
• Install, configure, test, monitor, upgrade, and tune new and existing PostgreSQL databases.
• Tuning autovacuum parameters to ensure up to date table stats and reclaim space consumed by dead tuples.
• Contributed to decreasing need for downtime by developing and automating procedures for automated monitoring and proactive intervention.
• Hands-On exposure managing standby replication methodologies like Streaming/Synchronous replication and hot standby for disaster recovery.
• Hands on exposure Installing and configuring HADR/Replication Clusters for High Availability .
• Proactive in updating the latest security patches to database, which are provided by PostgreSQL open source community.
• Performs quality control audits to ensure accuracy, completeness, and proper usage of data in tables and various support tools, such as database dictionaries.
Exp-3-6 years
Primary Skills:

• Bachelor's in Engineering degree in computer science or related field.
• 3 years of experience as a Postgres DBA
• Strong experience with Postgres V9.4, V10 and V11
• Strong troubleshooting/performance tuning skills required. Must be able to improve SQL performance
• Proficient in Postgres RDBMS installation/configuration, patching, troubleshooting, performance tracking/tuning, back-up/recovery, remote monitoring skills with hands-on experience in large and very dynamic environments
• Experience in Perl/Python scripting in UNIX environment
• Strong communication skills and ability to work effectively across multiple business and technical teams.
• Experience in change control
Experience in Anisble, Python Programming will be a plus.",3.8,"Morgan Stanley
3.8",Mumbai,"New York, NY",10000+ employees,1935,Company - Public,Investment Banking & Asset Management,Finance,₹500+ billion (INR),-1
Senior Applied Data Scientist,-1,"dunnhumby is looking for
a talented Senior
Applied Data Scientist!

You will lead and execute projects to distil complex problems into compelling
insights, using the best of dunnhumby science and make recommendations that
resonate with clients and lead them to action.

What you'll be doing:
Build
strong relationships with internal contacts & external clients to ensure
full understanding of client challenges, growth strategy and agreed measures of
success for the project.
Investigate
and implement the most appropriate analytical technique for each project, role
modeling the re-use & further development of global solutions or code
written by others.
Deploy,
and mentor the team to deploy, data science algorithms and market products on
chosen tech stack for efficient and cost-effective delivery.
Lead
and execute projects that distil complex problems into compelling insights that
resonate with clients and lead them to action.
Spot
opportunities to grow client engagement by proactively solving client’s
strategic questions, using a mix of products and advanced data science
techniques that support executive decision making and call to action.
Participate
in client meetings as required to present methodology and solutions through
effective story telling techniques.
Work
closely with global products team to provide market feedback for enhancing an
existing product offering or augmenting the catalogue with a market-based
product that can become global offering.
Ensure
smooth running of your projects and support junior team members with their
projects.
Lead
by example by following dunnhumby Quality Assurance processes, ways of working
and coding standards.
Provide
advice and support to colleagues to resolve challenges and support code
reviews.
Who you’ll get to work with:

Within dunnhumby you’ll
work with
Applied and Research Data Scientist teams
Client / Commercial teams
Global Capability teams
Data Science Engineering teams
Externally, you’ll
frequently be in contact with:
Senior Retail/Customer Packaged Goods Analysts and Insights
contacts
What you'll need:
Bachelor’s degree or equivalent in
Mathematics, Economics, Applied Statistics, Computer Science, Physics,
Engineering or related field.
Experience focussing on
the practical & pragmatic use of data and a passion for connecting your
work directly to the customer experience, making a real and tangible impact.
Experience with handling
large data volumes with modern data processing tools, e.g. by using Hadoop /
Spark / SQL / Python.
Analytical Techniques
Analytical Technology
Desk Research
Prototyping
Quality Assurance and
Testing
Statistical Modelling
Programming (Python,
SQL, R, …)
Data Interpretation/
Insight Analysis
Data Visualisation
Insight Storytelling
Client relationship
building and management
Presentation skills
A plus if you also have:
Master’s degree or equivalent in in Computer Science, Artificial Intelligence,
Machine Learning, Applied Statistics, Physics, Engineering or related field.
Programming experience
on any standard data mining and modelling packages such as Python and R.
Experience of applying advanced statistical
models and machine learning algorithms to solve a variety of",3.7,"dunnhumby
3.7",Gurgaon,"Hammersmith, United Kingdom",1001 to 5000 employees,1989,Company - Private,Consulting,Business Services,₹50 to ₹100 billion (INR),-1
Machine Learning Engineer,-1,"Role: Machine Learning Engineer

Job Description-

3+ years- experience in machine learning using SciKit-learn, Keras, TensorFlow, and/or Torch.
Project & Team Leadership capabilities
Healthcare experience preferred.
Production-level ML in cloud environment (AWS / Azure / GCP)
NLP and/or Imaging (DNNs) experience
Expertise in causal inference
Data science consulting experience - Understanding customer's business problem and designing data science solutions

Location - Mumbai & Bangalore

Education Background- Statistics and Mathematics background

Responsibilities:
The Data Scientist is responsible to perform statistical and Machine Learning/Deep learning research and help in delivery tasks related to CT products, solutions and services.
Developing advanced algorithms that solve problems of large dimensionality in a computationally efficient and statistically effective manner Implementing statistical and data mining techniques e.g. hypothesis testing, machine learning, and retrieval processes on a large amount of data to identify trends, patterns and other relevant information
Understanding and the experience on the data science model development and operationalization lifecycle
Lead multiple data science projects and help delivery lead in end to end delivery.",3.5,"Antal International
3.5",Bengaluru,"London, United Kingdom",1001 to 5000 employees,1993,Franchise,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable,-1
Dev - Data Scientist,-1,"Requirements:
Qualification: Master’s Degree in Computer Science, Statistics, Applied Math or related field.
7+ years’ practical experience with SAS, ETL, Data Processing, Database Programming and Data Analytics.
Excellent understanding of Machine Learning and Artificial Intelligence Techniques and Algorithms.
Experience with common data science tools like (but not limited to) R, Weka, NumPy, MatLab, etc.
Good knowledge of statistics.
Experience with programming languages such as Java and Python.
Skilled in Reporting and Data Visualization Software, with strong presentation skills.
Experience with SQL (Structured Query language) programming.
Extensive background in data mining and statistical analysis.
Ability to understand various data structures and common methods in data transformation.
Excellent pattern recognition and predictive modeling skills.
NoSQL and BigData experience preferred.
Skills Required
Java, Python, SQL, SAS, ETL, Data Processing, Database Programming, Data Analytics.
Research and develop statistical learning and Machine Learning models for data analysis.
Understanding information needs and extracting data from a variety of sources in order to create analytics deliverables that meet those needs.
Leverage models to address key growth challenges, cross-channel spend allocation, response modeling and marketing program attribution.
Collaborate with Product Management to understand Business needs and devise possible solutions.
Ideas to generate key decision making KPIs.
Implement new statistical or other mathematical methodologies as needed for specific models or analysis.
Optimize joint development efforts through appropriate database use and project design.",4.6,"Diamondpick
4.6",Bengaluru,"Chennai, India",51 to 200 employees,-1,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable,-1
Data Analyst – PB APAC Products #149382,-1,"Support the Products management team to ensure the APAC
product business is organised and managed effectively, has a strategic plan and
maintains/develops positive relationships with business partners based on
sophisticated data analytics.
Work
directly with Asia senior management and their teams to conceptualize and
launch insightful dashboards/provide ad-hoc analysis on topics spanning
across Relationship Managers performance and productivity/ Clients/
Products/ Human Capital
Support
production of daily/weekly/monthly reports ensuring accuracy and
timeliness around different dimensions such as costs/clients/products/markets;
Highlight key wins/ areas of focus for the business supplemented by
commentaries substantiating the data, providing more transparency on the
financial gaps and driver
Drive
data/reporting aligned operational improvement through reengineering and
automation; constantly revisit book of work to find opportunities
Collaborate
with platform teams in Asia to support data collection, integration, and
retention requirements
Interpret
data and analyze results; Identify, analyze, and interpret trends or
patterns in complex data sets using standard statistical tools and
techniques
Communicate
concisely and meaningfully the analysis outcome to business associates,
finance functions in Onshore locations to facilitate fact based decision
making
Bachelor’s
degree in Mathematics, Computer Science, Information Management or
Statistics
Proficiency
of Private Banking business
3-5
years of relevant experience in data analytics, predictive analytics,
Strong analytical skills with the ability to collect, coordinate, analyze,
and disseminate significant amounts of information with attention to
detail and accuracy
Progressive
experience in data visualization tools such as Tableau, QlikView, Power BI
etc; and reporting packages such as Business Objects
Excellent
skills on MS Excel, Macro VBA, database query languages (SQL)
Outstanding
written and verbal communication and presentation skills and ability to
collaborate with Management
You
are ambitious, dedicated, hardworking and can work on own initiative
whilst also working collaboratively and deliver on time with a high level
of integrity, sense of urgency, attention to detail and quality standards",3.7,"Credit Suisse
3.7",Mumbai,"ZÜRICH, Switzerland",10000+ employees,1856,Company - Public,Investment Banking & Asset Management,Finance,₹500+ billion (INR),"UBS, J.P. Morgan, Goldman Sachs"
Big Data Engineer,-1,"About the Draup:
DRAUP is a stealth-mode start-up, incubated at Zinnov, and working on Big Data and Machine Learning. We are building an Enterprise Sales Enablement platform, which will enable huge multi-corporations to be able to sell better. We are a 10-month-old team creating a new product led by very experienced Serial Entrepreneurs with more than 12 years of experience in the sales industry with a good track record of creating and selling off a very successful start-up.

The Big Data Engineer at Draup is responsible for building scalable techniques and processes for data storage, transformation and analysis. The role includes decision-making and implementation of the optimal, generic, and reusable data-platforms. You will work with a very proficient, smart and experienced team of developers, researchers and co-founders directly for all application use cases.

Experience:
B.E / B.Tech / M.E / M.Tech / M.S in Computer Science or software engineering.
Experience of 2-6 Years working with Big Data technologies.
Open to embrace the challenge of dealing with terabytes and petabytes of data on a daily basis. If you can think out of the box have good code discipline, then you fit right in.
Responsibilities:
Develop, maintain, test and evaluate big data solutions within the organisation.
Build scalable architectures for data storage, transformation and analysis.
Design and develop solutions which are scalable, generic and reusable.
Build and execute data warehousing, mining and modelling activities using agile development techniques.
Leading big data projects successfully from scratch to production.
Creating a platform on top of stored data sources using a distributed processing environment like Spark for the users to perform any kind of ad-hoc queries with complete abstraction from the internal data points.
Solve problems in robust and creative ways.
Collaborate and work with Machine learning and harvesting teams.
Skills:
Proficient understanding of distributed computing principles.
Must have good programming experience in Python.
Proficiency in Apache Spark (PySpark) is a must.
Experience with integration of data from multiple data sources.
Experience in technologies like SQL and NoSQL data stores such as Mongodb.
Good working Knowledge of MapReduce, HDFS, Amazon S3.
Knowledge of Scala would be preferable.
Should be able to think in a functional-programming style.
Should have hands-on experience in tuning software for maximum performance.
Ability to communicate complex technical concepts to both technical and non-technical audiences
Takes ownership of all technical aspects of software development for assigned projects.
Benefits:
Expertise in big data infrastructure, distributed systems, data modelling, query processing and relational.
Involved in the design of big data solutions with Spark/HDFS/MapReduce/Storm/Hive.
Worked with different types of file-storage formats like Parquet, ORC, Avro, Sequence files, etc.
Strong knowledge of data structures and algorithms.
Understands how to apply technologies to solve big data problems and to develop innovative big data solutions.
Someone with entrepreneurial mind-set delivering quick and efficient solutions with good design and architectural patterns will be preferred.",3.8,"Zinnov
3.8",Bengaluru,"Bengaluru, India",51 to 200 employees,2002,Company - Private,Consulting,Business Services,₹100 to ₹500 million (INR),-1
Applied Scientist I,-1,"Basic Qualifications:
Very good English skills (including the ability to read and write technical papers in English)
Bachelors (BS/BE) in Computer Science or related field
Publications in top-tier NLP and or ML/DL conferences or journals
Skills with programming language like R, Python and/or Scala or similar scripting language
At least 5+ years of hands-on-experience in predictive modeling and analysis
At least 5+years of algorithmic development experience
At least 2+years of R, Python or equivalent, as well as Java, C++ or equivalent
Amazon is investing heavily in building a world class advertising business and we are responsible for defining and delivering a collection of self-service performance advertising products that drive discovery and sales. Our products are strategically important to our Retail and Marketplace businesses driving long term growth. We deliver billions of ad impressions and millions of clicks daily and are breaking fresh ground to create world-class products. We are highly motivated, collaborative and fun-loving with an entrepreneurial spirit and bias for action. With a broad mandate to experiment and innovate, we are growing at an unprecedented rate with a seemingly endless range of new opportunities.

The Moderation and Relevance System (MARS) team, based in Bangalore, is responsible for ensuring that ads are relevant and is of good quality, leading to higher conversion for the sellers and providing a great experience for the customers. We deal with one of the world’s largest product catalog, handle billions of requests a day with plans to grow it by order of magnitude and use automated systems to validate tens of millions of offers submitted by thousands of merchants in multiple countries and languages. We are looking for a highly motivated, top notch applied scientist to build machine learning models at scale to enforce our policy guidelines. A successful candidate will have demonstrated experience in at least some of the following areas: NLP, Image Recognition and Classification, Video Recognition and Classification, Generative Models, Reinforcement Learning, Active Learning, Weak Supervision

Your areas of responsibility include:
·
Designing and implementing new features and machine learned models, including the application of state-of-art deep learning to solve ad policy enforcement and creative intelligence, including NLP, deep image and video models, generative models
Perform analysis of data and metrics relevant to ad content generation and policing
Gathering ad policy related requirements from business owners, other tech teams, as well as by analyzing customer feedback and translate them into modeling problems
Integrate and productize ML models with overall engineering infrastructure to be made available at scale
Ad Quality protects the customer experience and is a critical component of our business success. One of the earliest teams to be established in Amazon Bangalore, Ad Quality has both Operations and Development teams in Bangalore supporting multiple ad programs in markets around the world.

sspajobs
Advanced Degree (MS/ME/PhD) in Natural Language Processing, Machine Learning, Statistics or equivalent. Significant peer reviewed scientific contributions in relevant field
5+ years of extensive experience applying theoretical models in an applied environment.
Expertise on a broad set of practical experience of applying techniques, including Deep Learning, statistics, NLP, Recommendation systems and or information retrieval
Strong fundamentals in problem solving, algorithm design and complexity analysis
Expert in more than one more major programming languages (Java, C++ or similar) and at least one scripting language (Python, or similar)
Strong personal interest in learning, researching, and creating new technologies with high commercial impact.
Experience with defining organizational research and development practices in an industry setting.
Great verbal and written communication and presentation skills, ability to convey rigorous mathematical concepts and considerations to non-experts
Proven track record in leading, mentoring and growing teams of scientists (teams of 3 or more scientists)
Amazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual Orientation.",-1,ADCI - Karnataka,Bengaluru,-1,-1,-1,-1,-1,-1,-1,-1
R&D Software Engineer (Data Science),-1,"Job Code : DQ319-01
Posted on : September 1, 2019
Job Location : Bangalore
Industry : Healthcare/Lifesciences
Discipline : Product Development

Description:
We are looking for a talented software engineer who can join our R&D team and work on problems of diverse complexity and scope within the Healthcare and Life Sciences industries.

Responsibilities:
Mine data using modern tools and programming languages
Define and implement models to uncover patterns and predictions creating business value and innovation
Effectively tells stories with the data using visualisation tools/methods to demonstrate insight impact and business value
Implement data-driven solutions based on advanced machine learning (ML) and optimisation algorithms to address business problems
Partner with engineering teams to build scalable, efficient, automated ML-based pipelines (training/evaluation/monitoring)
Deploy, maintain, and debug ML/decision models in production environment
Maintains proficiency within the data science domain by keeping up with technology and trend shifts.

Requirements:
Bachelor’s or Master’s degree in Computer Science, Statistics or similar quantitative field.
1-3 years of experience
Fluent coding skills in Python
Good understanding of the foundations of machine learning methods
Familiarity with data visualisation tools
Strong analytical and problem-solving skills
Ability to create models to pull valuable insights from data
Familiarity with machine learning frameworks (like Tensorflow or PyTorch) and libraries (like scikit-learn)

To apply for the above position, please send your word resumes to careers@vitrana.com by specifying the Job Code.",4.9,"Vitrana
4.9",Bengaluru,"Cranbury, NJ",51 to 200 employees,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Sr. Data Scientist,-1,"The person should have overall 7-8 years of experience out of which 4-5 years of experience should be in Machine & Deep Machine learning. Especially using Convolution Neural Network (CNN), Image Analytics TensorFlow, Open CV etc.

With our fast-growing data scientist’s team, we are looking to hire self-motivated smart individuals who are willing to take challenges in the field of AI predictive image analytics & machine learning.

Responsibilities :
The Machine & Deep Machine Learning Software Engineer (Expertise in Computer Vision) will be an early member of a growing team with responsibilities for designing and developing highly scalable machine learning solutions that impact many areas of our business.
The individual in this role will help in the design and development of Neural Network (especially Convolution Neural Networks) & ML solutions based on our reference architecture which is underpinned by big data & cloud technology, micro-service architecture and high performing compute infrastructure.
Typical daily activities include contributing to all phases of algorithm development including ideation, prototyping, design, and development production implementation.

Required Skills :
An ideal candidate will have background in software engineering and data science with expertise in machine learning algorithms, statistical analysis tools, and distributed systems.
Experience in building machine learning applications, and broad knowledge of machine learning APIs, tools, and open source libraries
Strong coding skills and fundamentals in data structures, predictive modelling and big data concepts
Experience in designing full stack ML solutions in a distributed compute environment
Experience working with Python, Tensor Flow, Kera’s, Sci-kit, pandas, NumPy, AZURE, AWS GPU
Excellent communication skills with multiple levels of the organization
To apply for this job email your details to hr@claimgenius.com",-1,Claim Genius,Nagpur,"Iselin, NJ",Unknown,-1,Company - Private,-1,-1,Unknown / Non-Applicable,-1
Data Engineer,-1,"requirements
You have at least 1 year of experience working and scaling with data pipelines and warehouses.
You have good understanding of at least 1 programming language.
You have worked on problem statements including batch-processing.
You know the basics and internal workings of at least one database/data warehouse/data lake and understood the workings in depth.
You have a knack to deep-dive into the use-cases of data, not just the technical aspects.

Bonus Requirements

Knowledge about AWS Redshift data warehouse
Understanding of AWS resources and serverless computing
Knowledge on Kubernetes (preferable Amazon EKS)
Exposure to any orchestration tool (preferably Airflow)
description

Postman leads the way in the API-first universe. Postmanâ€™s API Development Environment is used by 10+ million developers and more than 500,000 companies to access 250+ million APIs every month.

We are looking for a Data Engineer in data team to help us scale the existing infrastructure and in parallel work on next generation data tools including data scrapping, machine learning infrastructure and data validation systems.

Data team at Postman acts as a central function, catering to the needs of the overall organisation. More than half of the organisation is currently active on our data tools, hence data engineers and data analysts work together to cater to these forever increasing needs. We are a lean team which works autonomously by delegating and trusting every member to take things to completion.

Responsibilities

Be an amazing learner on a day-to-day basis.
Communicate effectively with data consumers to fine-tune data platform systems (existing or new).
Contribute to existing EL (extract & load) data pipelines while building new systems in parallel.
Own and deliver high performing systems (not just pipelines) and help the team scale them up, to endure ever increasing traffic.
Become a product owner (not just a system owner) over-time by understanding the end results of building systems.
benefits

We offer a competitive salary and excellent benefits. What you will also get to experience is a company that believes in autonomous small teams for maximum impact; that strives for organizational growth to align with that of the individual; that continuously and purposefully builds an inclusive culture where everyone is able to do and be the best version of themselves and where ideas are encouraged from anyone and everyone. We seek people who naturally demonstrate our values, who not only understand the challenge but can also solve this for the rest of the world. Be a part of something big.",4.4,"Postdot Technologies
4.4",Bengaluru,"San Francisco, CA",51 to 200 employees,2014,Company - Private,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable,-1
Senior Data Engineer (Python + ML/AI),-1,"Senior Data Model Engineer (Python + ML/AI)
With about 4,500 employees, Siemens Technology and Services Private Limited (STS) combines five units: Corporate Technology India, Functional Shared Services, Corporate Finance, Corporate Finance Audit, and Siemens Management Consulting.


Corporate Technology (CT) in India has over 3,000 professionals working in the area of software Research and Development. CT is a part of Siemens Corporate Technology, which is an innovation partner for the Siemens Divisions and shares a point of view in areas of strategic importance to Siemens, thereby ensuring its technological future.

What part will you play?
Implements innovative Products and Solution Development processes and tools by utilizing his/her expertise in the field of responsibility.
Use your skills to move the world forward
B.E in computer science with 4 – 7 years of experience on Data Science and Machine Learning
You Experience in research and development processes (Software based solutions and products) ; in commercial topics; in implementation of strategies, POC’s
You should have Experience in expert functions like Software Development / Architecture, Software Testing
Exposure to and working experience in the relevant Siemens sector domain (Industry, Energy, Healthcare, Infrastructure and Cities) required.
International experience with global projects and collaboration with intercultural team is preferred 4 - 7 years’ experience on developing software solutions with various Application programming languages.
You should have Strong experience in Data Engineering and Analytics
You should have Strong command of Python language + Data Science Ecosystem (Pandas, Scikit-learn, TensorFlow, NumPy etc.)
You should be Expert in Data Engineering and building data pipelines, implementing Algorithms in a distributed environment
You should have Very good experience with data science and machine learning
You should have Experience with developing and deploying web applications on the cloud with solid understanding of one or more of the following like Flask, DJango
Drive adoption of Cloud technology for data processing and warehousing
You should have Experience in working with multiple databases, especially with NoSQL world
You should have Strong understanding/expertise in building REST APIs/ Micro services architecture
You should have Experience or knowledge on Java would be added advantage
Understanding of Webserver, Load Balancer and deployment process / activities
Advanced level knowledge of software development life cycle.
Advanced level knowledge of software engineering process.
Excellent command over English in written, spoken communication and strong presentation skills.
Experience in Jira, Confluence will be an added advantage.
Experience with Agile/Lean development methods using Scrum
Experience in Rapid Programming techniques and TDD
Takes strong initiatives and highly result oriented
Good at communicating within the team as well as with all the stake holders
Strong customer focus and good learner.
Highly proactive and team player
Ready to travel for Onsite Job assignments (short to long term)
This role is based in Bangalore. You’ll also get to visit other locations in India and beyond, so you’ll need to go where this journey takes you. In return, you’ll get the chance to work with teams impacting entire cities, countries – and the shape of things to come.

Make your mark in our exciting world at Siemens.

This role is based in Bangalore. You’ll also get to visit other locations in India and beyond, so you’ll need to go where this journey takes you. In return, you’ll get the chance to work with teams impacting entire cities, countries – and the shape of things to come.

We’re Siemens. A collection of over 379,000 minds building the future, one day at a time in over 200 countries. We're dedicated to equality and we welcome applications that reflect the diversity of the communities we work in. All employment decisions at Siemens are based on qualifications, merit and business need. Bring your curiosity and imagination and help us shape tomorrow.

Find out more about Siemens careers at: www.siemens.com/careers

Organization: Internet of Things

Company: Siemens Technology and Services Private Limited

Experience Level: Experienced Professional

Job Type: Full-time",4.1,"Siemens Healthineers
4.1",Bengaluru,"Erlangen, Germany",10000+ employees,1847,Company - Public,Healthcare Services & Hospitals,Healthcare,₹500+ billion (INR),"GE Healthcare, Roche"
